gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
ARHGEF12	5.262197497245137e-8	-0.900710703253588	1	1	0.001745839263661019	0
PDP1	9.931043279930724e-7	-0.900274321759694	1	1	0.03294822228982616	0
GADD45G	1.4856748459873371e-9	-0.8921115889299771	0.5	1	4.9290234365321886e-5	-0.5
RUNDC3B	1.1669138846501631e-7	-0.8910210495697477	1	1	0.003871470195103846	0
MXD4	1.0554289547298335e-7	-0.8899166042752884	1	1	0.0035015966431071687	0
GNS	1.5850078994821162e-7	-0.8892877902642673	1	1	0.005258580708111817	0
AGTR1	9.410883609080048e-11	-0.8876830415467459	1	1	3.1222488549844877e-6	0
MARCH1	1.4283231777987343e-6	0.8816485825062811	1	1	0.04738747806982861	0
BORCS7	5.98544006892181e-7	-0.8804005224732165	1	1	0.019857894516661888	0
PTH1R	2.012893879905534e-7	-0.8801425331526588	1	1	0.0066781780253625895	0
MRPL33	1.2471881887805727e-7	-0.8787040730229536	1	1	0.0041377962539173065	0
LINC02363	5.979434430625595e-11	-0.8786077883814585	0.75	1	1.983796961048654e-6	-0.25
TMEM144	1.6402715741688326e-7	-0.8778293451402964	1	1	0.005441929001619936	0
SIPA1L3	1.006320211468408e-6	0.876143723357172	1	1	0.03338668565588737	0
AL590079.1	3.642339369997888e-11	-0.8756669766385751	1	1	1.2084189327841994e-6	0
OBSL1	2.3862130965787635e-9	-0.8738623878697286	0.75	1	7.916739190519364e-5	-0.25
ALAD	1.186402766425395e-7	-0.8722918778265332	1	1	0.003936128458169533	0
AC091563.1	7.1001201404098e-10	-0.8717271986595145	0.5	1	2.3556068589837595e-5	-0.5
