gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff	cell_type
AC013394.1	2.2250380658273995e-12	0.576132118102407	0.316	0.448	7.382008790995563e-8	-0.132	PSC
SETD5	2.277017662303041e-12	-0.30873777905873	0.351	0.647	7.554461498222799e-8	-0.29600000000000004	PSC
EMILIN1	2.2982371420353793e-12	-2.2349110450089955	0.053	0.332	7.624861366130777e-8	-0.279	PSC
ATAD2B	2.2994500744004188e-12	0.8846647413133495	0.377	0.425	7.62888551183827e-8	-0.04799999999999999	PSC
SVIL	2.3395234735007635e-12	-0.23624236069934978	0.325	0.635	7.761837028033484e-8	-0.31	PSC
TACC1	2.411925662301081e-12	0.36923528243509995	0.588	0.772	8.002045769816296e-8	-0.18400000000000005	PSC
OXR1	2.5726875675848188e-12	-0.6739849267010561	0.219	0.521	8.535405542976153e-8	-0.30200000000000005	PSC
PIAS1	2.610307083510392e-12	-0.2776941619758291	0.263	0.55	8.660215810962428e-8	-0.28700000000000003	PSC
RUFY3	2.6228195253897847e-12	0.23931337431378608	0.342	0.575	8.701728339385689e-8	-0.23299999999999993	PSC
ANKRD11	2.6904330826422817e-12	0.2539890722980198	0.5	0.712	8.926049838282299e-8	-0.21199999999999997	PSC
WWTR1	2.7173549958793452e-12	0.23904911385146865	0.167	0.365	9.015368669828904e-8	-0.19799999999999998	PSC
AL139317.5	2.760564560772249e-12	-0.6776492153322218	0.114	0.388	9.15872504327409e-8	-0.274	PSC
DELE1	2.7750846167548597e-12	0.21426444214359736	0.079	0.217	9.206898233007598e-8	-0.138	PSC
ARHGAP35	2.7856376217974084e-12	1.1138581342448397	0.272	0.31	9.241909937837261e-8	-0.03799999999999998	PSC
TSC22D3	2.915857186228556e-12	0.5553502105956398	0.289	0.449	9.673939386750481e-8	-0.16000000000000003	PSC
AHCYL2	2.9437335752918955e-12	0.6089538259876245	0.237	0.372	9.766424882745921e-8	-0.135	PSC
PLA2G4C	3.0893213393240334e-12	0.6924410062319613	0.193	0.335	1.0249441407475346e-7	-0.14200000000000002	PSC
SYNE1	3.172531077881293e-12	-0.5349940248098226	0.395	0.716	1.0525506357086765e-7	-0.32099999999999995	PSC
EZH1	3.19342344494666e-12	0.9729747527241409	0.167	0.234	1.0594820963299534e-7	-0.067	PSC
FER	3.2172435696967542e-12	-0.218360609805355	0.351	0.638	1.0673848991182922e-7	-0.28700000000000003	PSC
AF241726.2	3.452941472831114e-12	-1.7820091143765362	0.088	0.388	1.1455823924411787e-7	-0.30000000000000004	PSC
PLD1	3.5167451664472743e-12	-0.4656168680938453	0.175	0.456	1.1667505438722122e-7	-0.281	PSC
BPTF	3.5425296644146194e-12	0.1988665049848084	0.386	0.581	1.1753050667628383e-7	-0.19499999999999995	PSC
CALD1	3.564300662376525e-12	0.3406202533077174	0.789	0.93	1.1825280307566598e-7	-0.14100000000000001	PSC
PRKD1	3.697507536077408e-12	0.3167815978773467	0.254	0.476	1.2267220752444017e-7	-0.22199999999999998	PSC
IL4R	3.7043146799795145e-12	1.2827084548311496	0.149	0.197	1.2289804813768034e-7	-0.048000000000000015	PSC
ATP2B4	3.7383156056174975e-12	0.7865635130398791	0.325	0.428	1.2402609684757172e-7	-0.10299999999999998	PSC
MPDZ	3.783999591457722e-12	-0.2739827941953332	0.184	0.468	1.2554175444579284e-7	-0.28400000000000003	PSC
MYO9A	3.802126148387453e-12	0.5454631526615437	0.412	0.53	1.2614313922505053e-7	-0.11800000000000005	PSC
SPECC1	3.967079125211981e-12	0.9571086377023135	0.544	0.531	1.316157841371579e-7	0.013000000000000012	PSC
KDM6A	4.0175991772384595e-12	0.6778547535074584	0.377	0.491	1.3329188790324037e-7	-0.11399999999999999	PSC
HMGCLL1	4.078764080885471e-12	1.1255232606568348	0.088	0.145	1.3532115591153726e-7	-0.056999999999999995	PSC
AC027644.4	4.105813708910818e-12	0.5699033723219609	0.553	0.653	1.362185814205342e-7	-0.09999999999999998	PSC
PPP1CB	4.1846023764664235e-12	0.20293876954006596	0.518	0.728	1.3883255304402653e-7	-0.20999999999999996	PSC
PRKCB	4.328297118970105e-12	2.796054541979717	0.246	0.058	1.4359991351607117e-7	0.188	PSC
GSK3B	4.403538314234035e-12	-0.2560076189525251	0.272	0.55	1.460961906513426e-7	-0.278	PSC
EIF4A2	4.442670551294829e-12	-1.004598171247484	0.07	0.309	1.4739448088030855e-7	-0.239	PSC
IRAK3	4.473001476907835e-12	-1.1765047697793438	0.158	0.477	1.4840076999937123e-7	-0.31899999999999995	PSC
PPP1R9A	4.518197124775031e-12	-3.000032815072419	0.035	0.297	1.4990022600866121e-7	-0.262	PSC
PTX3	4.662609294117761e-12	6.361953336903628	0.096	0.003	1.5469138855094495e-7	0.093	PSC
HSPD1	4.671598083061717e-12	-2.5051337552085404	0.061	0.343	1.5498960960173858e-7	-0.28200000000000003	PSC
TBC1D12	4.716249681789377e-12	0.6286757532133473	0.272	0.4	1.5647101569272618e-7	-0.128	PSC
CCAR1	4.73250083521461e-12	0.34782838771525604	0.228	0.381	1.570101802099151e-7	-0.153	PSC
GARNL3	4.8151603267314785e-12	1.2488424518912051	0.281	0.299	1.5975257415997025e-7	-0.01799999999999996	PSC
DCP1A	4.82380873074179e-12	0.6914536369686731	0.184	0.306	1.6003950225982036e-7	-0.122	PSC
MAPK10	4.854575125754217e-12	0.34761321527861755	0.377	0.566	1.6106023894714764e-7	-0.18899999999999995	PSC
AC025627.1	4.915175085436025e-12	-5.504472839122802	0.009	0.232	1.63070763809511e-7	-0.223	PSC
ANAPC5	4.920370981104545e-12	0.7728109329164408	0.246	0.345	1.632431480401055e-7	-0.09899999999999998	PSC
ARL15	5.026296493405736e-12	0.10153592421134805	0.412	0.652	1.667574387617221e-7	-0.24000000000000005	PSC
ZMIZ1	5.127017694020718e-12	-1.0351406873961415	0.149	0.455	1.7009906603452535e-7	-0.30600000000000005	PSC
FNBP1	5.2608890352915324e-12	0.7496157687037517	0.412	0.49	1.7454051552386718e-7	-0.07800000000000001	PSC
TENT2	5.53072306386248e-12	0.18667341822142136	0.307	0.485	1.8349279908976548e-7	-0.178	PSC
ASH1L	5.604834575791279e-12	-0.14488150170320901	0.474	0.736	1.8595159672102728e-7	-0.262	PSC
NAMPT	5.664878577436486e-12	-2.4977351127905347	0.035	0.293	1.8794367656361032e-7	-0.258	PSC
IRS1	5.96476434978382e-12	-3.8874924391419836	0.009	0.234	1.978929868327778e-7	-0.225	PSC
ATXN10	6.129756988365302e-12	-0.5760865425876067	0.193	0.472	2.0336694760299563e-7	-0.27899999999999997	PSC
AIDA	6.186423598172145e-12	1.757768991086557	0.088	0.116	2.0524697571655726e-7	-0.02800000000000001	PSC
MBNL2	6.215745795847583e-12	0.5727465762679032	0.474	0.63	2.0621979826883525e-7	-0.15600000000000003	PSC
ZNF131	6.255025451474669e-12	0.6727936485650512	0.272	0.395	2.075229794035751e-7	-0.123	PSC
SUMF1	6.497339290368861e-12	0.7181738011832218	0.272	0.415	2.155622256365677e-7	-0.14299999999999996	PSC
ADGRB3	6.725675126782874e-12	-4.797000780283551	0.035	0.271	2.231377236812754e-7	-0.23600000000000002	PSC
TMTC1	6.752316407540333e-12	-0.42712032759918417	0.368	0.679	2.2402160145296564e-7	-0.31100000000000005	PSC
ANGPT4	6.777921214662393e-12	3.7168207146403085	0.175	0.023	2.248710921388542e-7	0.152	PSC
STK17B	6.92714995443299e-12	1.2576465230454221	0.289	0.273	2.298220540382233e-7	0.01599999999999996	PSC
IMMP2L	6.929623905898238e-12	0.3939668046714404	0.579	0.796	2.2990413232598584e-7	-0.21700000000000008	PSC
ELN	7.057909427796483e-12	1.781838020758261	0.412	0.254	2.341602610860039e-7	0.15799999999999997	PSC
NCAM1	7.27950686332424e-12	-4.260861133394501	0.018	0.256	2.4151219920450836e-7	-0.23800000000000002	PSC
DMTF1	7.300971166919622e-12	0.6469083272465992	0.211	0.306	2.422243204048923e-7	-0.095	PSC
CLIP4	7.356427245981812e-12	-2.360216718363254	0.044	0.306	2.4406418673993857e-7	-0.262	PSC
TNKS2	7.539938839194151e-12	-0.39449573996102416	0.079	0.281	2.501525508679444e-7	-0.202	PSC
ATP2A2	7.57431419470737e-12	0.22577686419249954	0.246	0.437	2.5129302203780644e-7	-0.191	PSC
CDC42BPA	7.645348124510115e-12	-0.4672995696765856	0.404	0.71	2.536497147268721e-7	-0.30599999999999994	PSC
TEAD1	7.768124793823925e-12	0.6349363541299173	0.43	0.53	2.5772307628469635e-7	-0.10000000000000003	PSC
HGSNAT	7.777181014538621e-12	1.1258753424345458	0.298	0.334	2.580235345193478e-7	-0.03600000000000003	PSC
FHL2	7.94753363805484e-12	-1.5526532269049194	0.105	0.406	2.6367532350974545e-7	-0.30100000000000005	PSC
SARNP	8.003735235466833e-12	0.8701999178546447	0.289	0.363	2.6553992390708316e-7	-0.07400000000000001	PSC
IL6ST	8.036395148874594e-12	-0.31004293456105825	0.281	0.564	2.666234818542124e-7	-0.2829999999999999	PSC
MDM4	8.14814597112329e-12	0.7462110714438495	0.289	0.402	2.7033103888395736e-7	-0.11300000000000004	PSC
C20orf194	8.254518582402501e-12	0.3448126936058049	0.395	0.575	2.738601630083678e-7	-0.17999999999999994	PSC
CMIP	8.294962663542866e-12	-0.3977930087840048	0.219	0.48	2.7520197628836167e-7	-0.261	PSC
KLF6	8.308710639112512e-12	1.4302335138467102	0.167	0.181	2.756580928738358e-7	-0.013999999999999985	PSC
CUL3	8.327322447684068e-12	0.749583471390164	0.307	0.398	2.7627557684681434e-7	-0.09100000000000003	PSC
IL1R1	8.46536765546581e-12	-1.153963994487996	0.096	0.38	2.8085550270538916e-7	-0.28400000000000003	PSC
MCPH1	8.483400162579846e-12	0.7741109410276991	0.325	0.393	2.8145376719391155e-7	-0.068	PSC
SUGCT	8.514428058225449e-12	1.0770762730489707	0.228	0.254	2.824831796877457e-7	-0.025999999999999995	PSC
LAMA4	8.851902122029679e-12	0.8492631765462586	0.368	0.429	2.936795567025787e-7	-0.061	PSC
FAM153B	8.915180104952503e-12	-3.9543126289807478	0.035	0.286	2.957789303420092e-7	-0.251	PSC
PLCL2	9.127991490849774e-12	-0.9390756587154407	0.132	0.424	3.0283937369192293e-7	-0.292	PSC
ERN1	9.30691153813115e-12	-1.0964986329179756	0.105	0.401	3.0877540410057716e-7	-0.29600000000000004	PSC
ADGRA2	9.319665171486461e-12	1.8018564921042257	0.246	0.174	3.0919853139440634e-7	0.07200000000000001	PSC
EEPD1	9.36140538948467e-12	-0.5710708741199116	0.193	0.494	3.105833466069329e-7	-0.301	PSC
ATF4	9.403272417918915e-12	-0.8001330187079639	0.053	0.271	3.1197236900929584e-7	-0.21800000000000003	PSC
MCFD2	9.522430198171776e-12	-2.8230354718284225	0.009	0.215	3.1592566668474503e-7	-0.206	PSC
SPG11	9.526510073860388e-12	0.24289806475395526	0.254	0.441	3.160610247204661e-7	-0.187	PSC
GALK2	9.64271378746224e-12	0.5125526097696859	0.158	0.297	3.1991631532663475e-7	-0.13899999999999998	PSC
GATD1	9.741268987988052e-12	0.1559188725794438	0.114	0.304	3.231860812144796e-7	-0.19	PSC
MAPK4	9.796808309752586e-12	-3.756783528423176	0.018	0.256	3.2502870929266155e-7	-0.23800000000000002	PSC
LONRF2	9.929411331510149e-12	-3.7539520704378746	0.009	0.229	3.294280797455122e-7	-0.22	PSC
CNKSR3	1.0033895629535833e-11	2.4023157100259978	0.14	0.096	3.3289455530111033e-7	0.04400000000000001	PSC
TTC19	1.0041103997867456e-11	-0.5753900638092565	0.14	0.413	3.331337073372486e-7	-0.27299999999999996	PSC
ANK2	1.0075630814027005e-11	1.7280766532750396	0.246	0.187	3.3427920351697393e-7	0.059	PSC
A2M	1.017788234560793e-11	-0.39250849861894865	0.237	0.54	3.376716025802343e-7	-0.30300000000000005	PSC
CDH6	1.0377734319426157e-11	3.8354048195764796	0.132	0.03	3.443020915156016e-7	0.10200000000000001	PSC
TRIP4	1.0733160840644547e-11	1.300576205880275	0.193	0.202	3.5609407721006414e-7	-0.009000000000000008	PSC
SEPT11	1.0823576945606724e-11	1.0630480597051895	0.377	0.36	3.590938123243943e-7	0.017000000000000015	PSC
ANO10	1.085612252526562e-11	1.4675893264277176	0.272	0.254	3.601735770207375e-7	0.018000000000000016	PSC
UBR3	1.101823129844818e-11	-0.49761840722017414	0.316	0.615	3.6555185978861526e-7	-0.299	PSC
FOSL2	1.1151162933738304e-11	-0.7474525696631347	0.114	0.357	3.699621326526357e-7	-0.243	PSC
RIPOR2	1.1245222064014984e-11	3.0805005164814503	0.211	0.06	3.730827324178251e-7	0.151	PSC
ZNF385B	1.173704972273446e-11	2.3471937711179076	0.175	0.099	3.894000986511612e-7	0.07599999999999998	PSC
UBAP1	1.1757900125888423e-11	0.10943505092353278	0.193	0.392	3.900918524766002e-7	-0.199	PSC
AC023509.3	1.1777768385187298e-11	0.32964505960055157	0.246	0.406	3.90751021715359e-7	-0.16000000000000003	PSC
ODF2L	1.1848849934913247e-11	0.5560665254208282	0.219	0.351	3.931092942906168e-7	-0.13199999999999998	PSC
ZCCHC14	1.1880048430905648e-11	-1.1488113464732634	0.105	0.386	3.9414436679215666e-7	-0.281	PSC
GALNT2	1.1880853541412589e-11	0.7638624477563234	0.228	0.313	3.9417107794344544e-7	-0.08499999999999999	PSC
RBPJ	1.2071078928788428e-11	0.8711715386053173	0.272	0.332	4.0048218562041366e-7	-0.06	PSC
NUAK1	1.210605361984553e-11	2.4883672163203503	0.167	0.089	4.016425409456152e-7	0.07800000000000001	PSC
UBR2	1.2290116589563893e-11	0.19826852230229908	0.395	0.607	4.077491980919613e-7	-0.21199999999999997	PSC
TUBA1A	1.2512754816491146e-11	2.7443876713297133	0.167	0.084	4.1513566654672673e-7	0.083	PSC
RPLP1	1.2852227948208894e-11	-1.984906730601725	0.105	0.406	4.2639836663772646e-7	-0.30100000000000005	PSC
KLHDC1	1.2867835488879204e-11	0.6773154630314275	0.158	0.269	4.269161780145453e-7	-0.11100000000000002	PSC
CD81	1.289587455596507e-11	-0.858217894348252	0.14	0.408	4.278464301432531e-7	-0.26799999999999996	PSC
FAM198B-AS1	1.3106783670368008e-11	-5.452616388398919	0.009	0.224	4.348437618317994e-7	-0.215	PSC
XIST	1.3290071485515306e-11	0.46847516516902177	0.456	0.577	4.4092470167494133e-7	-0.12099999999999994	PSC
SEPT4	1.3422661022991825e-11	0.547334468837293	0.096	0.27	4.4532362475979976e-7	-0.17400000000000002	PSC
QSOX1	1.3732569093116084e-11	-3.3862079980776856	0.018	0.252	4.5560544480231234e-7	-0.234	PSC
ARNT	1.3789611952553961e-11	0.5177975692021932	0.175	0.298	4.574979557498828e-7	-0.123	PSC
SPRED2	1.3907787798556587e-11	-1.0135117155880415	0.219	0.537	4.614186757927119e-7	-0.31800000000000006	PSC
EPS15	1.4021017576452875e-11	0.12897970241461398	0.412	0.623	4.6517530013397704e-7	-0.21100000000000002	PSC
UBE2H	1.4309584061520824e-11	0.25478851128376045	0.43	0.622	4.7474907040907636e-7	-0.192	PSC
PAK3	1.442192066406607e-11	-2.7647354022004715	0.009	0.214	4.7847606187172e-7	-0.205	PSC
REEP3	1.4560924518380493e-11	0.9085428784046186	0.246	0.312	4.830877927463096e-7	-0.066	PSC
CHFR	1.49949627230048e-11	0.6216689156614326	0.228	0.359	4.974878782611303e-7	-0.13099999999999998	PSC
DAGLB	1.528851293881582e-11	-1.4604089677994905	0.105	0.392	5.072269937710924e-7	-0.28700000000000003	PSC
AFF4	1.5500769331859278e-11	0.2676783637269706	0.404	0.611	5.142690241230952e-7	-0.20699999999999996	PSC
BRWD1	1.5601193361590263e-11	0.18645177230916787	0.254	0.469	5.176007921574802e-7	-0.21499999999999997	PSC
AFF1	1.5716296134063106e-11	0.2886317012621893	0.5	0.72	5.214195568398117e-7	-0.21999999999999997	PSC
EMID1	1.634889948320099e-11	-1.7495312823074685	0.044	0.297	5.424074381541592e-7	-0.253	PSC
IGF1R	1.6376276167018042e-11	-0.1597221056462299	0.404	0.687	5.433157143931576e-7	-0.28300000000000003	PSC
PAM	1.6399572045991964e-11	0.49287000970922024	0.263	0.414	5.440886017698754e-7	-0.15099999999999997	PSC
ERCC6L2	1.6741204521137275e-11	-0.5023382636674946	0.149	0.393	5.554229423977713e-7	-0.24400000000000002	PSC
AP2A2	1.678877997351828e-11	0.7708823971301123	0.193	0.279	5.57001353181416e-7	-0.08600000000000002	PSC
WHRN	1.6863723904275e-11	-3.2525857274685097	0.026	0.271	5.594877679721317e-7	-0.24500000000000002	PSC
GNG12	1.6900438817232892e-11	-0.5898078429837758	0.114	0.356	5.607058586393357e-7	-0.242	PSC
PNPLA2	1.7147398498916608e-11	1.1153111595923322	0.193	0.236	5.688992399985563e-7	-0.04299999999999998	PSC
ZMYM2	1.7205333786857647e-11	-0.14637385303611872	0.272	0.542	5.708213590465762e-7	-0.27	PSC
CSDC2	1.7297069051284263e-11	-6.306553660796135	0	0.186	5.73864859914458e-7	-0.186	PSC
TMEM144	1.7297069051284263e-11	-6.1405079543088235	0	0.186	5.73864859914458e-7	-0.186	PSC
MED12L	1.7297069051316384e-11	-6.129569346298707	0	0.186	5.738648599155236e-7	-0.186	PSC
SLC8B1	1.7523134300022946e-11	-1.443122999489059	0.07	0.327	5.813650266718613e-7	-0.257	PSC
ZCCHC7	1.759014025080327e-11	0.25243783917390816	0.456	0.651	5.835880831009e-7	-0.195	PSC
SPARC	1.782078259799084e-11	0.12233217159647647	0.333	0.567	5.912401042535421e-7	-0.23399999999999993	PSC
MECP2	1.8120475431754576e-11	-0.13983034658369875	0.228	0.464	6.011830133993216e-7	-0.23600000000000002	PSC
SLIT3	1.8244740910652254e-11	0.59229690420069	0.544	0.695	6.053057691927099e-7	-0.1509999999999999	PSC
PROCR	1.844406981951431e-11	0.44704578800429934	0.114	0.252	6.119189044020262e-7	-0.138	PSC
TBC1D1	1.8634151174107376e-11	1.3032167409076427	0.351	0.301	6.182252335033605e-7	0.04999999999999999	PSC
GPHN	1.8819993522092962e-11	-0.1259583003137985	0.386	0.662	6.243909250824783e-7	-0.276	PSC
ATM	1.9047887902634923e-11	0.6679918144216872	0.289	0.408	6.319517769457189e-7	-0.119	PSC
TTC17	1.9296620121144227e-11	-0.13842167170212494	0.289	0.534	6.40203965759202e-7	-0.24500000000000005	PSC
PTPRJ	1.940537930874323e-11	1.6150509899273358	0.263	0.226	6.438122693261742e-7	0.037000000000000005	PSC
SLC44A1	1.948583907948651e-11	-1.5530054163133713	0.14	0.45	6.464816831401239e-7	-0.31	PSC
SETD2	1.9653326136464653e-11	0.3155000383342381	0.386	0.586	6.520384012294878e-7	-0.19999999999999996	PSC
FBXO11	1.9959402793132765e-11	0.12458547557459854	0.333	0.571	6.621931064677658e-7	-0.23799999999999993	PSC
PMEPA1	1.9995857562138097e-11	2.6139371005087773	0.167	0.078	6.634025663390556e-7	0.08900000000000001	PSC
COL4A2	2.049593873067272e-11	0.6860742607040256	0.623	0.697	6.799937592675289e-7	-0.07399999999999995	PSC
NUCKS1	2.057029366533535e-11	0.5002007665287397	0.228	0.36	6.824606329348309e-7	-0.13199999999999998	PSC
ASAP1	2.0879434471638762e-11	0.44997083948626226	0.719	0.876	6.927169974655591e-7	-0.15700000000000003	PSC
CEP350	2.139830873097007e-11	-0.17745481189254098	0.254	0.509	7.09931688767394e-7	-0.255	PSC
TPM1	2.142397664709174e-11	0.609979025558895	0.447	0.615	7.107832732205628e-7	-0.16799999999999998	PSC
CREB5	2.1624340103767388e-11	3.1319367424705646	0.193	0.046	7.174307316226907e-7	0.14700000000000002	PSC
SRSF11	2.166221385141467e-11	-0.13184355926749802	0.254	0.514	7.186872689483844e-7	-0.26	PSC
KYAT3	2.1766436552795514e-11	-0.20942196152314468	0.061	0.238	7.221450655120968e-7	-0.177	PSC
C9orf84	2.1783633136373275e-11	-1.1159121525909907	0.105	0.376	7.227155965654561e-7	-0.271	PSC
VCL	2.1835031455883272e-11	1.115303655009795	0.553	0.463	7.244208386118393e-7	0.09000000000000002	PSC
GRB2	2.1974675567194583e-11	0.9262578412072874	0.228	0.294	7.290538112928147e-7	-0.06599999999999998	PSC
PRLR	2.2037806397872665e-11	-5.042620371311007	0.018	0.233	7.311483028622214e-7	-0.21500000000000002	PSC
KIRREL1	2.222234384805219e-11	0.6823378196330513	0.351	0.432	7.372707018468275e-7	-0.08100000000000002	PSC
ITGA11	2.2708317374225633e-11	-1.2236614643640333	0.123	0.418	7.533938455246838e-7	-0.295	PSC
MEF2A	2.283571246713133e-11	0.10710851705539937	0.289	0.516	7.576204325220162e-7	-0.22700000000000004	PSC
AC008878.3	2.3015027835101342e-11	1.419594673198449	0.298	0.254	7.635695784851572e-7	0.043999999999999984	PSC
RNPC3	2.3029608683939274e-11	1.2831603616100087	0.246	0.274	7.640533273070533e-7	-0.028000000000000025	PSC
PIK3R1	2.3372027395775007e-11	-0.3975925378369005	0.36	0.659	7.754137529096274e-7	-0.29900000000000004	PSC
CFLAR	2.3455753636201036e-11	0.1688445098929443	0.307	0.543	7.781915383882418e-7	-0.23600000000000004	PSC
AL049869.3	2.3925456220100766e-11	-4.290565307596911	0.009	0.227	7.937748610142831e-7	-0.218	PSC
TIMP2	2.413339002713737e-11	0.378782190158482	0.272	0.444	8.006734809303365e-7	-0.172	PSC
WAPL	2.413807762743389e-11	0.6070388053647896	0.211	0.334	8.008290014453741e-7	-0.12300000000000003	PSC
ABCA8	2.4254227434333964e-11	-0.5494622055932474	0.158	0.414	8.046825035888979e-7	-0.256	PSC
FAM222B	2.4311933763027824e-11	0.8549194350869206	0.237	0.312	8.065970264559741e-7	-0.07500000000000001	PSC
TMSB4X	2.4580923642468436e-11	-0.43199151792946744	0.149	0.412	8.155213036861753e-7	-0.263	PSC
SLC27A1	2.4701505882089187e-11	1.3344230571146938	0.289	0.281	8.19521860650073e-7	0.007999999999999952	PSC
NBAS	2.476926345587642e-11	0.30850669187082935	0.237	0.434	8.217698536756119e-7	-0.197	PSC
PPFIA1	2.5282239683172538e-11	0.14594095562179998	0.175	0.372	8.387888659686153e-7	-0.197	PSC
MYO1D	2.6349130834583782e-11	-0.3236887479540309	0.342	0.64	8.741851136989861e-7	-0.298	PSC
SCMH1	2.6599114943545e-11	-0.41812666772762697	0.281	0.578	8.824788364819925e-7	-0.29699999999999993	PSC
VEZT	2.6652988946624103e-11	0.316248717828559	0.193	0.37	8.842662142821478e-7	-0.177	PSC
RBM39	2.6775179696075306e-11	0.1510296128219879	0.36	0.581	8.883201367766904e-7	-0.22099999999999997	PSC
COL6A1	2.706247021111347e-11	0.8560739031387973	0.342	0.412	8.978515741941117e-7	-0.06999999999999995	PSC
DANT2	2.708875743028694e-11	-1.6172985292775852	0.009	0.181	8.987237052646298e-7	-0.172	PSC
TMEM204	2.7091056247390424e-11	-4.561412796261523	0.009	0.226	8.987999731196721e-7	-0.217	PSC
RRBP1	2.7600979303268847e-11	-1.373001070132659	0.105	0.386	9.157176903445505e-7	-0.281	PSC
TLK2	2.82151275453301e-11	0.7618661459247034	0.316	0.407	9.360932865714167e-7	-0.09099999999999997	PSC
KLF9	2.8346933069014727e-11	-1.068588301133831	0.158	0.451	9.404661984307016e-7	-0.29300000000000004	PSC
FHOD3	2.878957583224136e-11	-2.6714844071540655	0.044	0.302	9.551517573862716e-7	-0.258	PSC
DENND1A	2.8800451957856255e-11	-0.5396391562615573	0.263	0.566	9.55512594605797e-7	-0.30299999999999994	PSC
MEF2C	2.9117203970449e-11	-0.97899068046956494	0.114	0.375	9.660214761275864e-7	-0.261	PSC
SPRY1	2.9275758161534475e-11	-3.339046226771653	0.044	0.293	9.712818285252293e-7	-0.249	PSC
MAN2A1	2.9356441337936616e-11	-1.1323093440682184	0.07	0.312	9.739586542687232e-7	-0.242	PSC
JPX	2.943818389307534e-11	-0.21072942683330487	0.377	0.643	9.766706270205606e-7	-0.266	PSC
